npsn,nama_sekolah,alamat,kelurahan,kecamatan,kabupaten,provinsi,status,bentuk_pendidikan,jenjang,telepon,fax,email,website,operator
20107471,SMKS YANINDO JAKARTA,JL. R. E. MARTADINATA,TANJUNG PRIUK,Tanjung Priok,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02143932988,0,yanindosmk@gmail.com,http://www.smkyanindo.id,SATRIO ILHAM PRATAMA
20107472,SMKS YAPPENDA JAKARTA,JL. SWASEMBADA TIMUR IV NO.12,KEBON BAWANG,Tanjung Priok,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0214350435,4350435,smkyappenda.ju@gmail.com,http://www.smkyappenda.sch.id,Rizky Jani Kurniawan
20107474,SMKS YASPI JAYA,JL. Sunter Jaya VI No.16,SUNTER JAYA,Tanjung Priok,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02165837830,-,alislamiyahyaspijaya@gmail.com,http://www.smkyaspijaya.com,Erika Putri Andriyani
20107411,SMK PERGURUAN CIKINI JAKARTA,Jl. Alur Laut Blok NN No. 1,RAWABADAK UTARA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,43933434,4368553,smkcikini@ymail.com,http://www.smkperguruancikini.sch.id,RIA WIDIASTUTI
20107403,SMKS AL IRSYAD JAKARTA,JL. MINDI RAYA NO. 29-35,LAGOA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,43933542,0,www.info.smkalirsyad.jakut@gmail.com,http://www.smk-alirsyad.com,DADI PRIYANTO
20107406,SMKS AL KHAIRIYAH 1 JAKARTA,JL. MINDI NO. 2,LAGOA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,43921733,-,alkhairiyahsmk1opr@gmail.com,http://smk-alkhairiyah1.sch.id,Muhammad Fariz Al Faruqi
20107407,SMKS AL KHAIRIYAH 2 JAKARTA,JL. MINDI NO. 2,LAGOA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02143921202,02143921202,smk_alkhairiyah2@yahoo.co.id,http://www.smk-alkhairiyah2.sch.id,Lutfi Hartono
20107408,SMKS AR RAUDHAH JAKARTA,JL. CEMARA BLOK I/79KEL. LAGOA,LAGOA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02126063897,0,smk.arraudhah@gmail.com,http://smk.arraudhah,Nofie Sulistyowati
20107430,SMKS LAGOA,JL. LAGOA 3 NO 135,LAGOA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,4308134,-,smklagoa135@yahoo.com,-,"Lutfi Hartono, S. Pd"
20107431,SMKS MUHAMMADIYAH 12,JL.HAJI MURTADO NO.2A KOJA,TUGU UTARA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122444956,0,smkmuhammadiyah12jakarta@gmail.com,http://smkmuhammadiyah12jakarta.sch.id,DADi PRIYANTO
20107441,SMKS NUSANTARA 2 JAKARTA,Jl. Kramat Jaya Gg. VIII Blok. R,TUGU UTARA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02121484659,-,smknusantara2jakarta@gmail.com,http://smknusantara2jkt.sch.id,Septian Prastyo
20107459,SMKS SEJAHTERA JAKARTA,JL. WALANG BARU VI NO. 19,TUGU UTARA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,4358656,43935447,kontak@smk-sejahtera.sch.id,http://www.smk-sejahtera.sch.id,IMAM NUR AJI
20107460,SMKS SILIWANGI JAKARTA,JL. Rawabadak 1 No. 79,LAGOA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02143902825,-,smksiliwangijakarta@gmail.com,http://www.smksiliwangijkt.sch.id,Siti Rohmah
20107463,SMKS STRADA 3 JAKARTA,JL. BHAYANGKARA NO. 38,TUGU UTARA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,4304987,4304987,smkstrada3koja@gmail.com,http://stradaksp.or.id,Kurnelia Retno Kurnianingsih
20107465,SMKS TANJUNG PRIOK 1 JAKARTA,JL. MANGGA NO.3,LAGOA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,4301192,43905185,smk1dikantara@gmail.com,http://smktanjungpriok1.sch.id,Iman Suryana
20107466,SMKS TANJUNG PRIOK 2 JAKARTA,JL.MANGGA NO.52,LAGOA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0214359825,0214359825,smk2dikantara@gmail.com,http://www.smktanjungpriok2.sch.id,Muhamad Alfarabi
20107468,SMKS WALANG JAYA,JL.STM WALANG JAYA NO.01 TUGU SELATAN KOJA JAKARTA UTARA,TUGU SELATAN,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0214354316,-,smkwalangjaya@gmail.com,http://smkwalangjaya.sch.id,Aris Felani
20107475,SMKS YUSHA JAKARTA,JL. MAWAR LUAR NO. 1,TUGU UTARA,Koja,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,43560194,0,smk-yusha@yahoo.com,http://www.exacmpe,Eka Putri Lestari
20107434,SMKN 33 JAKARTA,Jln. Gading Mas Timur II No. 37 Rt. 12/10 Pegangsaan Dua,PEGANGSAAN DUA,Kelapa Gading,Kota Adm. Jakarta Utara,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,4521568,4521558,smkn33.jktu@gmail.com,http://www.smkn33.sch.id,Abied Ramadhan Sanubari
20112463,SMKS 11 MARET,JL. RAYA BEKASI KM. 20,PEGANGSAAN DUA,Kelapa Gading,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,4601107,-,sebelasmaretjakarta@yahoo.com,http://-,Liskariyati
20107409,SMKS HANG TUAH 2,"JL. PERINTIS KEMERDEKAAN, KOMP TNI-AL",KELAPA GADING BARAT,Kelapa Gading,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0214533952,0214533952,smkhangtuah2@rocketmail.com,http://www.smkhangtuah2.sch.id,-
20107421,SMKS HANG TUAH I JAKARTA,JL. TABAH RAYA KOMP. TNI-AL,KELAPA GADING BARAT,Kelapa Gading,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0214535140,0214535140,smkhtone@yahoo.co.id,http://smkhangtuah1.sch.id,MUJIANTO
20100775,SMKS JAYA JAKARTA,JL. PERINTIS KEMERDEKAAN,KELAPA GADING TIMUR,Kelapa Gading,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,4524420,0,smkjayakg@gmail.com,http://www.smkjayajkt.sch.id,Lilis Fitriyani
20107425,SMKS KASIH ANANDA,Jl. Pegangsaan Dua Km. 5,PEGANGSAAN DUA,Kelapa Gading,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0214404216,0214404216,kasihanandasmk@yahoo.co.id,http://www.smkkasihananda.sch.id,Jonny Samuel Silitonga
20107443,SMKS PELAYARAN JAKARTA RAYA,JL. PERINTIS KEMERDEKAAN KOMPLEK TNI-AL,KELAPA GADING BARAT,Kelapa Gading,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,4535057,4535057,smkpeljakartaraya@yahoo.com,-,HUSEN
20178282,SMKS PGRI 38 JAKARTA,JL TABAH I NO 5 KOMP TNI AL KODAMAR,KELAPA GADING BARAT,Kelapa Gading,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02145847636,02145847636,smkpgri38jkt@gmail.com,http://smkpgri38jkt.sch.id,Siti Arofah
70042518,SMK MEDIA KARYA,"Jl Malaka IV No 65, RT. 013, RW. 006",ROROTAN,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,-,-,Fatihatin Nasihah
69984608,SMK AZ-ZAHRAH,Jl. Kampung Sawah Rt.005 Rw.011,SEMPER TIMUR,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122402841,-,smk.azzahrah@gmail.com,-,Eka Sukma Sari Indah
20177823,SMK BINTANG NUSANTARA,JL. SEMPER BARAT (KAMP. BETING) RT 010/009,SEMPER BARAT,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,smkbinusalfudhola@gmail.com,-,Fadlan Auliya
69990474,SMK Citra Bangsa,jl. Rorotan VI No. 1A,ROROTAN,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,021222946417,0,infosmkceb@gmail.com,http://www.smk-citraedukasibangsa.sch.id,NABILAH MAHARANI
20107435,SMKN 36 JAKARTA,JL. BARU KOSAMBI III,KALI BARU,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0214401523,02144830732,smkn36_jkt@yahoo.com,http://smkn36jakarta.sch.id,Febri Adetya Rahendra
20107436,SMKN 4 JAKARTA,"JL. ROROTAN VI NO. 1, CILINCING, JAKARTA UTARA",ROROTAN,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,02144850035,02144853818,info@smkn4jkt.sch.id,http://www.smkn4jkt.sch.id,Adi Susilo
20107437,SMKN 49 JAKARTA,JALAN SARANG BANGO NO. 1,MARUNDA,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,02144851079,02144851079,smkn49@yahoo.com,http://www.smkn49jkt.sch.id,Tedi Sutiawan
20109260,SMKS AL MIFTAHIYYAH,Jl. Kalibaru Barat VII No.17,KALI BARU,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122441556,-,smkalmiftahiyyah2022@gmail.com,-,SITI SHARA
20107412,SMKS CILINCING 1 JAKARTA,JL.BARU GANG II CILINCING,CILINCING,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02121484036,-,hennysugihartuti@gmail.com,http://wwwberbagaiilmulangsungsesamainsan.blogspot.com,MOCHAMMAD SYAFRIZAL WARDANA
20107413,SMKS CILINCING 3 JAKARTA,JL.KEBANTENAN IV NO.26 SEMPER TIMUR,SEMPER TIMUR,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02144834353,0,smkcilincing3jakarta@yahoo.co.id,http://stmdki3.wordpress.com,MAULANA DWI ZAKARIA
20107414,SMKS DARUL MAARIF,JL. MADYA KEBANTENAN NO. 14,SEMPER TIMUR,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02144836654,0,smkdmjakut@gmail.com,http://www.smkdarulmaarifjakut.sch.id,Syahrur Riza
20107440,SMKS NUSANTARA 1 JAKARTA,JL. KRAMAT JAYA  GANG 8,SEMPER BARAT,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0214408882,-,smknusantara1jkt@gmail.com,http://www.smk-nusantara1.sch.id/,TIOS PENANGSANG
20107423,SMKS P JALASENA,JL. SARANG BANGO NO.27  RT : 05/04,MARUNDA,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02144854880,-,smkpjalasena@yahoo.co.id,http://www.smkjalasena.sch.id,Yulia
20107446,SMKS PELAYARAN MALAHAYATI JAKARTA,Jl.Sungai Tiram No.43 Marunda Baru Cilincing Jakarta Utara,MARUNDA,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02144850410,02144854101,smkp.malahayati@yahoo.com,http://https://smkpelayaranmalahayatijakarta.sch.id/,MUHAMMAD RENALDY ALVIANTO
20107450,SMKS PGRI 11 JAKARTA,"JL. ROROTAN VI, MALAKA 3",ROROTAN,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02144853203,02144853203,smk_pgri_11@yahoo.com,http://www.smkpgri11jkt.sch.id,Adhi Wibowo
20107451,SMKS PGRI 3 JAKARTA,JL. MARUNDA BARU III,MARUNDA,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02144850915,02144850915,smkspgri3@gmail.com,http://smkpgri3.blogspot.com,Tahalli Sabarina Ramdan
20107458,SMKS SARI PUTRA,KEBON BARU BLOK X NO. 25,SEMPER BARAT,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02144836660,-,smk.sari.putra7458@gmail.com,http://jictsariputra.weebly.com,Mughnia Taufiqah Rahmi
20107464,SMKS SYAHID,JL. BAKTI NO.27 KEL.CILINCING,CILINCING,Cilincing,Kota Adm. Jakarta Utara,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02121483351,02121483351,jakartasmksyahid@gmail.com,-,Taufiq
70030097,SMK INSAN CENDIKIA,"JL. MANGGIS NO. 5 RT.003/005, SRENGSENG, KEMBANGAN",SRENGSENG,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,smkinsancendikiajakarta@gmail.com,-,M. Ardiansyah
20101602,SMKS AL IHSAN JAKARTA,JL. RAYA MASJID AL IHSAN,MERUYA UTARA,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215857083,0,smkalihsanmeruya@gmail.com,http://www.smkalihsanjkt.sch.id,Esti Lestari
20101599,SMKS AL WASHILAH 1 JAKARTA,JL. KAMPUNG BARU NO. 20,KEMBANGAN UTARA,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02158357643,02158357643,alwashilah372@gmail.com,http://alwashilah.com,siti nurrokhmah
20101578,SMKS BINA INSAN MANDIRI,JL. RAYA MERUYA HILIR KOMP. PQT,SRENGSENG,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215847045,0215857045,smkbim23@gmail.com,http://www.bim.sch.id,PINKY JULYADIVA
20109458,SMKS GLOBAL PERSADA,Jl. Raya Kembangan No.14,KEMBANGAN UTARA,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02158358421,02158358421,smkglobalpersada@sch.id,http://www.smkglobalpersada.sch.id,Rizka Istiani
20112434,SMKS PATMOS,Taman Meruya Ilir Blok E-7 Rt.018 Rw.004 Meruya Utara,MERUYA UTARA,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215867643,0215867643,kurikulum2.smkpatmos@gmail.com,http://smkpatmos.sch.id,Dani Anggara
20101510,SMKS PGRI 2 JAKARTA,JL. KEMBANGAN UTARA NO.1,KEMBANGAN UTARA,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122587225,-,novia_oks@yahoo.com,-,"NUR OKTA NOVIANTI, S.Pd"
20107268,SMKS PRIMA WISATA,RAYA BUGIS KEMBANGAN NO.109,KEMBANGAN SELATAN,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02158358635,02158358635,jsmkprimawisata@yahoo.com,http://www.smk.primawisata.com,Annisya
20101474,SMKS REFORMASI,JL. SANGGRAHAN RAYA RT.010/005,MERUYA UTARA,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122542779,08561555949,smk.reformasi@gmail.com,http://smkreformasi-jkt.sch.id/,Muhammad Agustian
20101471,SMKS SATRIA JAKARTA,JL. RAYA SRENGSENG NO. 26 A,SRENGSENG,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215856405,0215847270,smk_satria_jakarta@yahoo.co.id,http://satria.sch.id,Achmadi
20101480,SMKS SUMPAH PEMUDA,JL. RAYA JOGLO NO.36,JOGLO,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215862708,0215857161,smk_sumpahpemuda@yahoo.com,http://www.smk-sp28.sch.id,Evin
20101483,SMKS WIDYA PATRIA 2,Jl. H. Saaba No. 65,MERUYA SELATAN,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,smkwidyapatriaduajakarta@yahoo.com,http://smkwp2jkt.sch.id,Muhammad Maulana
20101559,SMKS YMIK JAKARTA,JL. RAYA JOGLO (KOMP.DPR.RI.PRIBADI),JOGLO,Kembangan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215840517,0215859142,smkymikcenter@gmail.com,http://smkymikjkt.sch.id/,ADDIN ADHILANI
20101499,SMKN 45 JAKARTA,Jalan KPBD,SUKABUMI SELATAN,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,5480075,5480075,humas@smk45.sch.id,http://www.smk45.sch.id,imam maulana
20101497,SMKN 60 JAKARTA,JL. DURI RAYA NO 15A,DURI KEPA,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,02156960049,56960049,smk60jkt@yahoo.com,http://www.smkn60jkt.sch.id,Muhammad Ihza Afghani
20101600,SMKS AL HAMIDIYAH,JL. RAYA KEDOYA SELATAN NO. 50,KEDOYA SELATAN,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215821416,02158303557,hilmisilvia91@gmail.com,http://al-hamidiyah.org,Hilmi Silvia
20101592,SMKS AL HUDA KEBON JERUK,JL. H. ALIMUN KELAPA DUA NO. 48 RT. 01/03,KELAPA DUA,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215361634,0215361634,smkalhudakbjeruk@gmail.com,-,Faris Ahmad Baihaqi
20101670,SMKS BUDI MURNI 2,JL. PURI KEMBANGAN NO. 2,KEDOYA SELATAN,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215812956,0,smkbudimurni2jkt@gmail.com,http://smk.budimurni2.sch.id/,Benny Parlindungan
20101661,SMKS DEWI SARTIKA,JL. TANJUNG DUREN BARAT 1BLOK AY KOMP.GREEN VILE,DURI KEPA,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02156942478,02156942478,smk.dewisartika9974@gmail.com,-,Yani Rohaeni
20101639,SMKS JAKARTA III,JL. KEDOYA RAYA NO. 200,KEDOYA SELATAN,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215804187,0215804187,smkjkt3@gmail.com,http://smkjakarta3.blogspot.com/,Akmal riziq
20101638,SMKS JAKARTA IV,Jl. Kedoya Raya No.200,KEDOYA SELATAN,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122586668,02158356828,idrisaja1971@gmail.com,-,Annisa Nurkholifah
20101644,SMKS KEBON JERUK JAKARTA,JL. AYUB DALAM NO. 26 B,SUKABUMI UTARA,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215357325,5357325,smkbonjer@yahoo.com,http://www.smkbonjer.com,Anggri Novriyanto
20109907,SMKS MULTIMEDIA MANDIRI,JALAN RAYA KEDOYA NO. 2,KEDOYA SELATAN,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02158301233,02158303587,siapbisa@smkm3-alkamal.sch.id,http://smkm3-alkamal.sch.id,Slamet Riyanto
20109572,SMKS NUSANTARA,JL SMUN 57,KEDOYA SELATAN,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02158300726,-,nusantara_sch@yahoo.co.id,http://www.smknusantarajkt.sch.id/,Fahrul Rozi
69768184,SMKS PUTRA MANDIRI,JL ASIA BARU KEPA DURI NO 60 RT 08/04,DURI KEPA,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215674776,0215606844,almukhlish_kebonjeruk@yahoo.co.id,-,Imamuddin Ramiji
20101487,SMKS TRI ARGA 2,Jln. HH No.63,KEBON JERUK,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,5359106,5359106,smksta2@gmail.com,http://www.smk-triarga2.sch.id,Asri Setya Bekti
20101468,SMKS WIYATA SATYA,Jl. Taman Mutiara Prima No. 3,KEBON JERUK,Kebon Jeruk,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,53667809,-,wiyatasatyasmk@gmail.com,http://www.wiyatasatya.sch.id,Siti Habibah Runi
20101503,SMKN 13 JAKARTA,JL. RAWA BELONG II-EPALMERAH,PALMERAH,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,02154929070,02154929070,smkn13jkt@yahoo.com,http://smkn13jkt.sch.id,Puguh Ginantio Pamungkas
20101502,SMKN 17 JAKARTA,JL. G. SLIPI,SLIPI,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0215484134,02153677158,smk_negeri_17@yahoo.co.id,http://www.smkn17jkt.sch.id,Narul Sakron
69774558,SMKS 1 BARUNAWATI,JL. X-III AIPDA KS TUBUN II/III NO 7,SLIPI,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02153342203,0215303083,smk.1_barunawati@yahoo.co.id,http://https://smk1.barunawatijakbar.sch.id/,Siti Wintah
20101601,SMKS AL MAFATIH JAKARTA,JL. H. JUNAIDINO.79 RT. 001 RW. 017,PALMERAH,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02153660882,02153660882,info@smkalmafatihjkt.sch.id,http://www.smkalmafatihjkt.sch.id,Abdul Ajis
20101679,SMKS IBU PERTIWI 1 JAKARTA,JL. LET. JEND. S. PARMAN NO. 69,SLIPI,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02170624646,-,smkibupertiwi1ypdm@gmail.com,http://www.ypdm.blogspot.com,Riany Ruhayanita
20101677,SMKS IBU PERTIWI 2 JAKARTA,JL. S. PARMAN NO. 69,SLIPI,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215330692,0215330692,ypdm56@gmail.com,http://www.ypdm.blogspot.com,DARA NOVITA
20101637,SMKS JOSUA JAKARTA,Jl. Kota Bambu Utara II No. 08,KOTA BAMBU UTARA,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215638181,-,aaaa_arif@yahoo.com,-,DINI ULFAH HAERAWATI
20101506,SMKS MUHAMMADIYAH 4 JAKARTA,JL. ANGGREK NELI MURNI BLOK B - C,KEMANGGISAN,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,5364463,5493058,smkmuh4bisa@yahoo.com,http://www.smkm4.sch.id/,Wandy Hasmintho
20101490,SMKS TELADAN JAKARTA,JL. ANGGREK CENDRAWASIH XI No.28,KEMANGGISAN,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02153690397,53690397,smip_teladan@yahoo.com,http://smipteladan.sch.id,Jasmine Salsabilah Kamal
20101489,SMKS TOMANG RAYA,JL. KEMUNING NO.14 A,JATI PULO,Palmerah,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215634610,0215634610,smkstomangraya@gmail.com,-,Wawan Gunawan
69956919,SMK INSAN AQILAH 4,JL. PENERANGAN RAYA NO 1 A,GROGOL,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215688893,-,yuliaa.ntiii103@gmail.com,http://smkinsanaqilah.sch.id,Aulia Setyorini
20101591,SMKS AL CHASANAH JAKARTA,JL. TANJUNG DUREN BARAT III/1,TANJUNG DUREN UTARA,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215672783,0215672783,alchasanahsmk@yahoo.co.id,http://smkalchasanah-jkt.sch.id/,Moh Pulu Yunianto
20101596,SMKS BHAKTI,JL. KARYA BARAT I UJUNG No.24 Rt009/Rw 003,WIJAYA KESUMA,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,0215678111,smkbhakti@ymail.com,http://www.smkbhakti.ch.id,MASLICHAH
20101595,SMKS BHARA TRIKORA 1 JAKARTA,KAV POLRI BLOK F,JELAMBAR,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,5649171,5659428,Bharatrikora1jakarta@gmail.com,http://smkbharatrikora1.sch.id,Suhendi
20101686,SMKS DUTA MAS JAKARTA,"JL. WIJAYA 8, KOMPLEK TAMAN DUTA MAS",WIJAYA KESUMA,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,5640322,0215640327,smkdutamas32@gmail.com,http://www.smkdutamas.sch,"M.Wasir, S.Pd"
20101641,SMKS ISLAM ASSAADATUL ABADIYAH JAKARTA,JL. TG. DUREN DALAM IV/25JAKARTA BARAT,TANJUNG DUREN UTARA,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215685064,02156981163,smkaajkt@gmail.com,http://www.smkaa.sch.id,Irwan Sulistyo
20101642,SMKS ISLAM PERTI JAKARTA,JL. TAWAKAL RAYA NO. 99,TOMANG,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215608713,-,smkiperti58jkt@gmail.com,http://smkipertijkt.blogspot,Siti Rohma
20101636,SMKS K PANCARAN BERKAT,JL. SETIA JAYA RAYA NO. 100,JELAMBAR,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,5638992,56961903,smkpancaranberkat@yahoo.com,http://smk-pancaranberkat.sch.id,Hilkia Ermalisa
20101648,SMKS MAARIF JAKARTA,JL. DR. MUWARDI RAYA NO. 19,GROGOL,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,5602622,5602622,dkamubisa@yahoo.com,http://www.smkmaarifjakarta.sch.id/,RAMDANI
